,FIPS,Sep20p.UnemployRate,Population,White,Black,Asian,Hispanic,ForeignBorn,WorkAtHome,MarriedCouple.HH,NoWife.HH,NoHusband.HH,Alone.HH,MedHouseIncome,Households,PubAssist.HH,GINI,BBInternet.HH,PopPerSqMile,Crude.Mortality,Age.Adjust.Mortality,Poverty,NoHealthIns,Employed.Essential,Computer.HH,AdultwHSdeg,State,RUCC_2013,Description,UrbanRural,Ages5to19,AvgCases,AvgDeaths
1348,27113,3.3,14184,0.909334461,0.010786802,0.009870276,0.035744501,0.022419628,0.031332101,0.460301508,0.042378559,0.110552764,0.32160804,59036,5970,0.021943049,0.4163,0.766834171,22.6,941.3,661.8,0.098264238,0.027765851,0.37039697,0.860469012,0.925,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Urban,0.183299101,770.047619,9.19047619
1349,27115,5.8,29129,0.894366439,0.020048749,0.005733118,0.028699921,0.014418621,0.061445305,0.5,0.055565949,0.080449018,0.306548176,49138,10690,0.047988775,0.4385,0.687839102,21.1,1045.9,754.2,0.125732493,0.064472825,0.313580052,0.816744621,0.896,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.165759492,1720.142857,9.142857143
1350,27117,2.3,9185,0.885792052,0.012520414,0.009254219,0.06575939,0.065106151,0.053862022,0.5305715,0.02295982,0.080858498,0.315198403,52309,4007,0.026952833,0.4641,0.747192413,20.6,1314.9,726,0.113282985,0.061253877,0.42392792,0.83254305,0.876,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.211483673,794.8571429,18
1351,27119,4,31591,0.873381659,0.018897787,0.009622994,0.063815644,0.032825805,0.069014719,0.503595398,0.043224672,0.075902844,0.329897731,57151,12516,0.029721956,0.4281,0.787551934,16,1073.9,751.7,0.126046008,0.044554775,0.377624362,0.842681368,0.919,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.202333886,2865.809524,32.85714286
1352,27121,3.6,10980,0.962204007,0.003734062,0.005282332,0.013570128,0.012477231,0.061988543,0.54465004,0.044046661,0.058326629,0.300683829,58132,4972,0.01689461,0.4212,0.734714401,16.4,1185.6,681.3,0.072828611,0.038041466,0.341731725,0.848350764,0.935,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.171037426,605.3333333,2.142857143
1353,27123,6.9,541493,0.624150266,0.115412388,0.141846709,0.074920636,0.155826576,0.044921123,0.422104664,0.04509516,0.118941593,0.330087196,62304,209069,0.051848911,0.4655,0.84452023,3341.7,759.8,678.2,0.14652799,0.054984366,0.252893829,0.909771415,0.901,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.191700844,31539.19048,554.2857143
1354,27125,3.2,4008,0.921906188,0.00249501,0,0.037175649,0.011227545,0.086601307,0.555292726,0.033707865,0.082199882,0.283855707,56588,1691,0.033707865,0.4097,0.74807806,9.5,723.7,517.9,0.097886261,0.038895859,0.43225,0.840922531,0.934,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.201972873,253.5238095,3
1355,27127,4.2,15331,0.872871959,0.007501141,0.028634792,0.033265932,0.023220925,0.099181318,0.521314103,0.052083333,0.079487179,0.310416667,53230,6240,0.030448718,0.4171,0.695833333,18.3,1330,742.9,0.114169283,0.057317235,0.375100134,0.839102564,0.908,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.204548451,1116.428571,21.19047619
1356,27129,3.8,14721,0.882820461,0.004551321,0.005706134,0.083418246,0.024522791,0.102095903,0.541262136,0.034142395,0.063915858,0.302750809,57886,6180,0.03171521,0.4402,0.661650485,16,1289.2,764.4,0.104128888,0.059635254,0.415108503,0.83381877,0.892,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.189785538,1067.952381,31.42857143
1357,27131,4.2,65765,0.828632251,0.053326237,0.021105451,0.079403938,0.077761727,0.15464974,0.545150792,0.050943806,0.07954003,0.268518117,65758,23045,0.023128661,0.4275,0.818702539,129.4,754.3,639.1,0.107048657,0.044768803,0.337039967,0.880104144,0.905,MN,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Urban,0.207205997,4605.857143,41.33333333
1358,27133,2.5,9413,0.938064379,0.011367258,0.010304897,0.029958568,0.017422713,0.088442473,0.584213172,0.036953243,0.067873303,0.271995978,59890,3978,0.011814982,0.4288,0.786073404,20.1,1150.1,663,0.097417457,0.052683139,0.404657477,0.878833585,0.918,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.218679549,889.2857143,9.714285714
1359,27135,3.5,15462,0.921484931,0.008666408,0.027551416,0.01241754,0.03809339,0.057941377,0.552627189,0.06205171,0.060717264,0.269891576,59644,5995,0.027689741,0.3869,0.594495413,9.3,870.3,674.8,0.097614026,0.037201991,0.245357446,0.855212677,0.927,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.20751731,1395.809524,7.428571429
1360,27137,5.8,200080,0.912390044,0.014779088,0.01047581,0.016413435,0.023360656,0.037859956,0.449313437,0.03988604,0.083146513,0.340339078,53344,85644,0.038309747,0.4465,0.764677035,32,1047.1,755.6,0.150497461,0.040213973,0.321262862,0.859663257,0.942,MN,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.174305521,10295.38095,139.1904762
1361,27139,5.2,143372,0.817767765,0.03983344,0.06140669,0.050742125,0.091893815,0.079766942,0.643496186,0.041352298,0.083735312,0.182951969,97744,48510,0.020985364,0.3965,0.893836322,364.5,501.8,620.8,0.058086359,0.036926507,0.261848145,0.946258503,0.948,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.228711589,9504.857143,63.76190476
1362,27141,4.7,93231,0.915596744,0.021934764,0.013182311,0.025410003,0.033046948,0.09740738,0.626083121,0.057125752,0.081356146,0.171471784,85818,31737,0.016006554,0.3699,0.868859691,204.4,559.2,664.3,0.07082153,0.029002981,0.31548162,0.936257365,0.945,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.218834201,6596.142857,46.85714286
1363,27143,4.1,14912,0.885863734,0.008516631,0.006706009,0.088921674,0.05445279,0.111025443,0.567572044,0.052003975,0.059291156,0.277740974,62761,6038,0.018714806,0.4063,0.728552501,25.9,1099.3,736.7,0.071181849,0.046053966,0.355830922,0.851606492,0.909,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Rural,0.195761857,880.5714286,4
1364,27145,4.5,156819,0.869161262,0.05769709,0.021432352,0.03295519,0.067766023,0.049099768,0.507225213,0.046509653,0.090794858,0.268190386,60606,58891,0.029070656,0.4302,0.806574859,112.2,659.2,588,0.130518747,0.038018344,0.30785886,0.90395816,0.92,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.207778985,15178.09524,133.9047619
1365,27147,4.2,36676,0.868088123,0.030319555,0.011424365,0.076507798,0.042071109,0.032128124,0.545178645,0.036625741,0.080631811,0.290246931,62731,14498,0.02165816,0.4055,0.817216168,85.1,804.2,572.7,0.100824069,0.034922471,0.262418664,0.876051869,0.916,MN,5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",Mostly Urban,0.208682365,2211.666667,8.238095238
1366,27149,2.3,9784,0.881950123,0.011140638,0.021974652,0.056623058,0.051410466,0.046363925,0.539267016,0.011848994,0.049875999,0.293193717,58363,3629,0.019013502,0.493,0.780655828,17.3,815,515.9,0.15704925,0.020214521,0.376570232,0.871314412,0.932,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.223151453,577.3333333,4.380952381
1367,27151,3.7,9411,0.918180852,0.022314313,0.003187759,0.048135161,0.024014451,0.065222349,0.490891885,0.043293116,0.086349657,0.348237521,48577,4227,0.037142181,0.4576,0.720132482,13.2,1242.2,680.9,0.13191673,0.045121689,0.374036258,0.814525668,0.897,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.186380315,684.2857143,11.23809524
1368,27153,3.6,24440,0.914566285,0.005932897,0.004787234,0.057242226,0.034124386,0.103247954,0.569759171,0.055685398,0.049791688,0.28005284,52872,9841,0.029062087,0.4108,0.697185245,26.3,924.4,652.8,0.133316741,0.088528781,0.363844702,0.800731633,0.87,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.192142394,1998.904762,16.14285714
1369,27155,2.6,3337,0.898711417,0.006592748,0.002996704,0.027270003,0.017680551,0.109152542,0.533459596,0.051767677,0.071969697,0.310606061,48784,1584,0.03030303,0.4292,0.738636364,6.2,1400.5,664.7,0.109538462,0.027085257,0.485454545,0.846590909,0.92,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.168456582,166,1.714285714
